Track;URI;Track;Name;Album;Name;Artist;Name(s);Release;Date;Duration;(ms);Popularity;Explicit;Added;By;Added;At;Genres;Record;Label;Danceability;Energy;Key;Loudness;Mode;Speechiness;Acousticness;Instrumentalness;Liveness;Valence;Tempo;Time;Signature
spotify:track:47xZ4kPQh82LSMBwCXLGZJ;Chup Chup;Pizza Pop;Australian Blonde;02/03/1993;147080;40;FALSE;2025-07-02T09:53:42Z;;Subterfuge Records distributed by Altafonte;0.461;0.796;7;-8.059;1;0.0666;0.00237;0.0358;0.163;0.747;178.502;4;;;;;;;;;;;
spotify:track:5omgFpiMt1CGHjQGfkwzvz;Agua;Depende;Jarabe De Palo;1998;254266;68;FALSE;2025-07-02T09:53:42Z;rock en español,rock latino,música alternativa latina;Parlophone Spain;0.715;0.358;5;-15.522;1;0.033;0.743;0.0133;0.104;0.742;145.751;4;;;;;;;;;;;
spotify:track:7uou7DWqEQSNfxcfipxyIu;Cuéntame un cuento;Cuentame Un Cuento;Celtas Cortos;17/04/1991;258666;56;FALSE;2025-07-02T09:53:42Z;rock celta,celta;DRO/EastWest Spain;0.442;0.912;11;-3.756;0;0.0381;0.0426;0.0000015;0.0798;0.752;119.65;4;;;;;;;;;;;
spotify:track:5yIVcrwQXdIlDgTMc8pa6z;Contigo;Yo, Mi, Me, Contigo;Joaquín Sabina;21/06/1996;279266;60;FALSE;2025-07-02T09:53:42Z;trova,cantautores,nueva trova;Ariola;0.49;0.418;2;-10.773;1;0.0572;0.0309;0.0000202;0.0615;0.226;98.507;4;;;;;;;;;;;
spotify:track:5SqRXRIG9xgixPAkqBgGs0;El roce de tu piel - En directo 1993;Revolver Basico;Revolver;01/06/1993;314520;50;FALSE;2025-07-02T09:53:42Z;;WM Spain;0.496;0.893;7;-5.093;1;0.0388;0.433;0.00000189;0.967;0.813;130.224;4;;;;;;;;;;;
spotify:track:3tiEqRIKJxAxCqGFQt8k4r;Todas las flores;Siete (REMASTERS);Presuntos Implicados;20/10/1997;237546;46;FALSE;2025-07-02T09:53:42Z;;WM Spain;0.646;0.682;9;-7.492;1;0.0334;0.0202;0.00000482;0.267;0.63;140.114;4;;;;;;;;;;;
spotify:track:2fgTMZnZj37ZAQpaHC1Klv;Yo detrás - 2015 Remaster;¡Idiota! (Remastered 2015);Los Ronaldos;1994;220240;31;FALSE;2025-07-02T09:53:42Z;;Parlophone Spain;0.713;0.704;11;-5.982;1;0.0291;0.183;0;0.131;0.951;127.229;4;;;;;;;;;;;
spotify:track:4UMCpYrmgZv9CsyLvrws4F;El del Medio de los Chichos;Estopa;Estopa;18/10/1999;227013;56;FALSE;2025-07-02T09:53:42Z;flamenco,flamenco pop;Ariola;0.603;0.842;9;-8.393;0;0.0466;0.14;0;0.199;0.741;90.447;4;;;;;;;;;;;
spotify:track:5lg2cApHn9zCVkJcwou0iN;Papá Cuéntame Otra Vez;Atrapados En Azul;Ismael Serrano;01/01/1997;177266;52;FALSE;2025-07-02T09:53:42Z;trova,cantautores,nueva trova,folk latino;Universal Music Spain S.L.;0.54;0.445;2;-11.279;1;0.0641;0.767;0;0.256;0.593;178.131;4;;;;;;;;;;;
spotify:track:2aCBK2QbE1iwoDIjqWEadn;El mundo de Wayne;Poligamia;Los Piratas;01/01/1995;235306;31;FALSE;2025-07-02T09:53:42Z;;WM Spain;0.552;0.852;7;-6.102;1;0.0517;0.0503;0.000265;0.142;0.733;142.7;4;;;;;;;;;;;
spotify:track:5F9NOb35E8wWEFY79Dv4vE;Echo De Menos;Puro Veneno;Kiko Veneno;28/09/1998;240093;42;FALSE;2025-07-02T09:53:42Z;flamenco,flamenco pop;RCA Records Label;0.762;0.663;8;-9.198;0;0.0453;0.553;0;0.112;0.871;105.443;4;;;;;;;;;;;
spotify:track:0nLeNYebvsmLRDbFlgioSb;Se Dejaba Llevar Por Ti;Autorretratos: Lo mejor de Antonio Vega;Antonio Vega;01/01/2004;249560;46;FALSE;2025-07-02T09:53:42Z;cantautores;Universal Music Spain S.L.;0.687;0.555;2;-6.742;1;0.0284;0.265;0.037;0.0522;0.662;127.289;4;;;;;;;;;;;
spotify:track:4t4JJ0RG2KWhrTVdSrp7O9;Una Rosa Es una Rosa;Aidalai;Mecano;27/05/1991;289266;53;FALSE;2025-07-02T09:53:42Z;rock en español,pop latino;BMG Rights Management and Administration (Spain) S.L.U;0.77;0.629;10;-14.396;0;0.0473;0.675;0;0.0613;0.831;115.974;4;;;;;;;;;;;
spotify:track:60OAbZ3WgYuHOmXPMrnLdZ;1,2,3,4;Javier Alvarez;javier álvarez;1994;217773;34;FALSE;2025-07-02T09:53:42Z;cantautores;WM Spain;0.799;0.661;9;-12.834;1;0.0623;0.23;0;0.0868;0.963;101.195;4;;;;;;;;;;;
spotify:track:0FJBWXOa9tYcJCxv1YxP9H;En Blanco Y Negro;Los Singles;Barricada;1995;245533;44;FALSE;2025-07-02T09:53:42Z;;Universal Music Spain, S.L.;0.537;0.971;2;-4.72;1;0.058;0.0186;0.0507;0.186;0.28;74.969;4;;;;;;;;;;;
spotify:track:3AWefROgvMxXeT7nS1g94l;Ojos de gata;Adios Tristeza;Los Secretos;01/01/1991;217786;50;FALSE;2025-07-02T09:53:42Z;;DRO/EastWest Spain;0.373;0.371;4;-13.556;1;0.0356;0.484;0.00000112;0.114;0.219;152.056;3;;;;;;;;;;;
spotify:track:0fN93Sc6gJCkHbh9bqlLX7;Tras la barra;Vamos Tirando;Platero Y Tu;30/04/1993;188106;49;FALSE;2025-07-02T09:53:42Z;;DRO/EastWest Spain;0.664;0.688;2;-10.613;1;0.0505;0.0599;0;0.431;0.572;145.776;4;;;;;;;;;;;
spotify:track:6aaPUBUFw9KEW1p1inVQv9;Depende;Depende;Jarabe De Palo;1998;265160;66;FALSE;2025-07-02T09:53:42Z;rock en español,rock latino,música alternativa latina;Parlophone Spain;0.703;0.534;0;-11.589;1;0.0303;0.117;0.0000104;0.137;0.524;94.815;4;;;;;;;;;;;
spotify:track:7wjQF9XTCrjvQZLeZBGMWs;Lagrimas De Amor;Lagrimas De Amor;Camela;01/01/1994;242266;52;FALSE;2025-07-02T09:53:42Z;flamenco,flamenco pop;Producciones AR, S.L.;0.67;0.937;0;-5.122;1;0.0284;0.00343;0.00000351;0.128;0.96;124.876;4;;;;;;;;;;;
spotify:track:4SnU0W6LY2CD4iH5vb4kgQ;Voy en un coche;Que Me Parta Un Rayo;Christina y Los Subterraneos;17/02/1992;200493;53;FALSE;2025-07-02T09:53:42Z;rock latino,rock en español;WM Spain;0.453;0.905;2;-5.201;1;0.07;0.042;0;0.342;0.558;181.684;4;;;;;;;;;;;
spotify:track:4SafR3a8senZ2r65hZWMKN;Insurreccion (En Directo);Insurreccion (En Directo);El Último De La Fila;13/11/2015;134200;47;FALSE;2025-07-02T09:53:42Z;rock en español;Legacy Recordings;0.491;0.954;0;-4.007;1;0.0881;0.112;0.000282;0.98;0.606;136.198;4;;;;;;;;;;;
spotify:track:4ZWU1yATGjEQQz2FCnmX3b;Ya No Quiero Tu Querer;Las Calles de San Blas;José El Francés;31/01/1993;227133;48;FALSE;2025-07-02T09:53:42Z;flamenco,flamenco pop;Nuevos Medios S. A.;0.782;0.474;3;-13.318;1;0.0575;0.456;0.000117;0.105;0.897;93.721;4;;;;;;;;;;;
spotify:track:5f2IRWXoaygkQkTr3yyS3Y;Quiero Verte;500 Noches de Pasión;Los Sobraos;2002;237400;35;FALSE;2025-07-02T09:53:42Z;flamenco,flamenco pop;Blanco y Negro Music;0.7;0.925;11;-7.207;1;0.0663;0.273;0.00000316;0.115;0.819;117.831;4;;;;;;;;;;;
spotify:track:78DVpEWwmJFC25KGz8fJuE;Clavado en Un Bar;Sueños Líquidos;Maná;1997;310813;77;FALSE;2025-07-02T09:53:42Z;rock en español,rock latino,rock mexicano,pop latino;WM Mexico;0.634;0.854;11;-3.444;1;0.0369;0.00737;0.00000249;0.0664;0.564;148.003;4;;;;;;;;;;;
spotify:track:02MahX3ZEDqQI8akhisqOc;Si es tan solo amor;Revolver Basico;Revolver;01/06/1993;266026;45;FALSE;2025-07-02T09:53:42Z;;WM Spain;0.531;0.978;4;-2.279;1;0.0535;0.19;0.00000611;0.456;0.804;124.868;4;;;;;;;;;;;
spotify:track:0yORpJ5pOm7svTtEyv700n;Agárrate a mí María (feat. Antonio Vega);A Tu Lado;Los Secretos;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
spotify:track:0snvfum1KpU3X8DdAvV9bo;La Ultima Carta;El Ser Humano Es Raro;Los Cucas;02/12/1999;292333;38;FALSE;2025-07-02T09:53:42Z;;Columbia;0.615;0.875;9;-4.922;0;0.0543;0.297;0;0.699;0.891;112.013;4;;;;;;;;;;;
spotify:track:39yn0nh7hF4gAsOfHc6TGx;Cuerpo de Mujer;Cosas Mias;Antonio Flores;25/05/1994;214333;43;FALSE;2025-07-02T09:53:42Z;flamenco,trova,cantautores;RCA Records Label;0.533;0.79;4;-7.635;1;0.0364;0.141;0.0000552;0.326;0.95;204.007;4;;;;;;;;;;;
spotify:track:5iy9gDeRoFcVENkX56xoHJ;Espaldas mojadas;Espaldas Mojadas;Tam Tam Go!;25/01/1990;247000;50;FALSE;2025-07-02T09:53:42Z;rock latino,rock en español;Parlophone Spain;0.804;0.462;5;-13.315;1;0.0408;0.0078;0;0.398;0.897;121.332;4;;;;;;;;;;;
spotify:track:0dIj0bpkfkKpcYYa5ehaRS;Historias de amor;Llámalo Sueño;OBK;03/03/1991;204000;48;FALSE;2025-07-02T09:53:42Z;synthpop;Parlophone Spain;0.576;0.305;10;-17.753;0;0.0432;0.256;0.000243;0.0662;0.366;124.788;4;;;;;;;;;;;
spotify:track:3F7LwUGXeXIm7Br3QCxvd5;Bonito Es;Doctor Amor;Los Sencillos;19/03/2001;179546;37;FALSE;2025-07-02T09:53:42Z;;Ariola;0.65;0.979;9;-3.551;1;0.0723;0.0569;0.0000113;0.0251;0.895;122.116;4;;;;;;;;;;;
spotify:track:4glD2ulFnrTNNVFzvRyGAF;Desordenada habitación (feat. Antonio Vega);Desde Que No Nos Vemos;Enrique Urquijo y Los problemas;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
spotify:track:36j2mLDy4nPQRnvst4moR4;Hay poco rock'n'roll;Hay poco Rock'n'Roll;Platero Y Tu;1994;331826;44;FALSE;2025-07-02T09:53:42Z;;DRO/EastWest Spain;0.697;0.537;5;-13.436;1;0.039;0.0101;0.000433;0.0792;0.504;140.136;4;;;;;;;;;;;
spotify:track:06xLo8Oa53wmBMdWcIsqPL;Mucho mejor (feat. Coque Malla);Palabras más, palabras menos;Los Rodriguez;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
spotify:track:5To4HvIwNH9gsiDPenMY9A;Quiero beber hasta perder el control - 94;Grandes Exitos;Los Secretos;01/01/1996;223760;35;FALSE;2025-07-02T09:53:42Z;;DRO/EastWest Spain;0.721;0.78;7;-5.377;1;0.0334;0.223;0.0000331;0.0726;0.711;119.973;4;;;;;;;;;;;
spotify:track:7jxHeJLVpnP7S08JFF4GBi;Ciega, Sordomuda;Donde Estan Los Ladrones;Shakira;29/09/1998;267826;77;FALSE;2025-07-02T09:53:42Z;pop latino;Epic;0.746;0.876;1;-6.042;1;0.0345;0.0438;0.00000251;0.112;0.928;119.97;4;;;;;;;;;;;
spotify:track:6PfQB3xEbIlky1dXOb3Yyh;Amigos para Siempre;Dulce Veneno;Los Manolos;23/06/1992;264826;49;FALSE;2025-07-02T09:53:42Z;flamenco,flamenco pop;RCA Records Label;0.705;0.845;1;-10.123;1;0.0445;0.343;0.00000231;0.0634;0.925;117.652;4;;;;;;;;;;;
spotify:track:1zQOsOu34E3BeQoHxMCwlX;Libre;El Chaval De La Peca;El Chaval De La Peca;10/08/1998;211173;38;FALSE;2025-07-02T09:53:42Z;;WM Spain;0.648;0.849;2;-5.493;1;0.0519;0.0244;0;0.379;0.601;112.447;4;;;;;;;;;;;
spotify:track:3qNqbiXbocPBWfv6vXZTCH;Baile de ilusiones;Hablando Solo;Ariel Rot;31/10/1997;238685;25;FALSE;2025-07-02T09:53:42Z;rock latino,rock argentino;DRO/EastWest Spain;0.66;0.973;9;-4.753;1;0.0332;0.0291;0.00000917;0.0533;0.987;134.773;4;;;;;;;;;;;
spotify:track:5J07Go5VORFPvKsN5tzcXe;Juliette (feat. Robe) - Versión 2005;Hay mucho Rock & Roll- Resumen;Platero Y Tu;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
spotify:track:4wzMQBLGXFoZkbEwNP2QJu;El ritmo del mar;Cuentame Un Cuento;Celtas Cortos;17/04/1991;194546;38;FALSE;2025-07-02T09:53:42Z;rock celta,celta;DRO/EastWest Spain;0.548;0.925;2;-3.921;1;0.0379;0.00353;0.000022;0.227;0.639;123.97;4;;;;;;;;;;;
spotify:track:6eOT73H5zfEwTCe1Y0FDCc;Sin documentos;Sin Documentos;Los Rodriguez;1993;285093;66;FALSE;2025-07-02T09:53:42Z;rock latino,rock argentino,rock en español;DRO/EastWest Spain;0.387;0.972;7;-2.84;0;0.101;0.565;0.00000475;0.0921;0.839;192.387;4;;;;;;;;;;;
spotify:track:4LxFbjtxUtV1h6DNIqRBIK;Kalikeno - Rumba;Y Es Ke Me Han Kambiao Los Tiempos;Ketama;01/01/1990;271160;44;FALSE;2025-07-02T09:53:42Z;flamenco,flamenco pop;Universal Music Spain S.L.;0.737;0.819;5;-7.966;1;0.0505;0.631;0;0.362;0.811;112.22;4;;;;;;;;;;;
spotify:track:4oCGALJSQZxLnsnPPgShln;Veneno en la Piel;Veneno En La Piel;Radio Futura;20/03/1990;222013;54;FALSE;2025-07-02T09:53:42Z;rock en español;Ariola;0.692;0.797;2;-11.34;1;0.0266;0.0565;0.000113;0.12;0.973;139.498;4;;;;;;;;;;;
